CustomerId,CustomerKey,LocationId
AW00013389,13389,3
AW00013390,13390,152
AW00013391,13391,213
AW00013392,13392,17
AW00013393,13393,17
AW00013394,13394,17
AW00013395,13395,67
AW00013396,13396,138
AW00013397,13397,275
AW00013398,13398,136
AW00013399,13399,150
AW00013400,13400,150
AW00013401,13401,75
AW00013402,13402,326
AW00013403,13403,247
AW00013404,13404,125
AW00013405,13405,182
AW00013406,13406,112
AW00013407,13407,84
AW00013408,13408,327
AW00013409,13409,27
AW00013410,13410,331
AW00013410,13410,97
AW00013411,13411,254
AW00013412,13412,296
AW00013413,13413,295
AW00013414,13414,4
AW00013415,13415,90
AW00013416,13416,153
AW00013417,13417,107
AW00013418,13418,303
AW00013419,13419,60
AW00013420,13420,150
AW00013421,13421,249
AW00013422,13422,289
AW00013423,13423,304
AW00013424,13424,117
AW00013425,13425,277
AW00013426,13426,15
AW00013427,13427,235
AW00013428,13428,152
AW00013429,13429,205
AW00013430,13430,190
AW00013431,13431,71
AW00013432,13432,301
AW00013433,13433,15
AW00013434,13434,86
AW00013435,13435,90
AW00013436,13436,122
AW00013437,13437,96
AW00013438,13438,275
AW00013439,13439,106
AW00013440,13440,324
AW00013441,13441,67
AW00013442,13442,210
AW00013443,13443,42
AW00013444,13444,90
AW00013445,13445,115
AW00013446,13446,326
AW00013447,13447,107
AW00013448,13448,205
AW00013449,13449,60
AW00013450,13450,4
AW00013451,13451,334
AW00013452,13452,53
AW00013453,13453,235
AW00013454,13454,107
AW00013455,13455,284
AW00013456,13456,104
AW00013457,13457,196
AW00013458,13458,67
AW00013459,13459,284
AW00013460,13460,329
AW00013461,13461,249
AW00013462,13462,67
AW00013463,13463,15
AW00013464,13464,90
AW00013465,13465,107
AW00013466,13466,80
AW00013467,13467,67
AW00013468,13468,295
AW00013469,13469,71
AW00013470,13470,15
AW00013471,13471,150
AW00013472,13472,216
AW00013473,13473,62
AW00013474,13474,335
AW00013475,13475,20
AW00013476,13476,249
AW00013477,13477,47
AW00013478,13478,162
AW00013479,13479,3
AW00013480,13480,203
AW00013481,13481,151
AW00013482,13482,203
AW00013483,13483,271
AW00013484,13484,15
AW00013485,13485,151
AW00013486,13486,258
AW00013487,13487,289
AW00013488,13488,67
AW00013489,13489,295
AW00013490,13490,249
AW00013491,13491,244
AW00013492,13492,334
AW00013493,13493,25
AW00013494,13494,228
AW00013495,13495,183
AW00013496,13496,28
AW00013497,13497,297
AW00013498,13498,222
AW00013499,13499,178
AW00013500,13500,263
AW00013501,13501,206
AW00013502,13502,287
AW00013502,13502,119
AW00013503,13503,5
AW00013504,13504,137
AW00013505,13505,315
AW00013506,13506,272
AW00013507,13507,200
AW00013508,13508,37
AW00013509,13509,13
AW00013510,13510,110
AW00013511,13511,232
AW00013512,13512,110
AW00013513,13513,241
AW00013514,13514,124
AW00013515,13515,325
AW00013516,13516,94
AW00013517,13517,307
AW00013518,13518,22
AW00013519,13519,332
AW00013520,13520,70
AW00013521,13521,22
AW00013522,13522,234
AW00013523,13523,328
AW00013524,13524,256
AW00013525,13525,221
AW00013526,13526,73
AW00013527,13527,103
AW00013528,13528,276
AW00013529,13529,208
AW00013530,13530,183
AW00013531,13531,143
AW00013532,13532,292
AW00013533,13533,200
AW00013534,13534,84
AW00013535,13535,98
AW00013536,13536,141
AW00013537,13537,242
AW00013538,13538,257
AW00013539,13539,313
AW00013540,13540,113
AW00013541,13541,121
AW00013542,13542,41
AW00013543,13543,194
AW00013544,13544,33
AW00013545,13545,259
AW00013546,13546,112
AW00013547,13547,45
AW00013548,13548,199
AW00013549,13549,154
AW00013550,13550,141
AW00013551,13551,315
AW00013552,13552,141
AW00013553,13553,333
AW00013554,13554,95
AW00013555,13555,9
AW00013556,13556,37
AW00013557,13557,94
AW00013558,13558,135
AW00013559,13559,214
AW00013559,13559,12
AW00013560,13560,142
AW00013561,13561,84
AW00013562,13562,108
AW00013563,13563,45
AW00013564,13564,43
AW00013565,13565,232
AW00013566,13566,23
AW00013567,13567,144
AW00013568,13568,191
AW00013569,13569,250
AW00013570,13570,6
AW00013571,13571,99
AW00013572,13572,144
AW00013573,13573,9
AW00013574,13574,215
AW00013575,13575,110
AW00013576,13576,307
AW00013577,13577,286
AW00013578,13578,120
AW00013579,13579,6
AW00013580,13580,149
AW00013581,13581,83
AW00013582,13582,307
AW00013583,13583,98
AW00013584,13584,64
AW00013585,13585,126
AW00013586,13586,98
AW00013587,13587,251
AW00013587,13587,243
AW00013588,13588,194
AW00013589,13589,28
AW00013590,13590,49
AW00013591,13591,128
AW00013592,13592,137
AW00013593,13593,142
AW00013594,13594,282
AW00013595,13595,189
AW00013596,13596,26
AW00013597,13597,308
AW00013598,13598,241
AW00013599,13599,254
AW00013600,13600,299
AW00013601,13601,287
AW00013601,13601,119
AW00013602,13602,200
AW00013603,13603,126
AW00013604,13604,21
AW00013605,13605,105
AW00013606,13606,199
AW00013607,13607,270
AW00013608,13608,18
AW00013609,13609,193
AW00013610,13610,286
AW00013611,13611,143
AW00013612,13612,218
AW00013613,13613,323
AW00013614,13614,163
AW00013615,13615,256
AW00013616,13616,30
AW00013617,13617,88
AW00013618,13618,234
AW00013619,13619,285
AW00013620,13620,306
AW00013621,13621,30
AW00013622,13622,179
AW00013623,13623,332
AW00013624,13624,30
AW00013625,13625,321
AW00013626,13626,170
AW00013627,13627,310
AW00013628,13628,88
AW00013629,13629,294
AW00013630,13630,305
AW00013631,13631,1
AW00013632,13632,22
AW00013633,13633,163
AW00013634,13634,170
AW00013635,13635,1
AW00013636,13636,30
AW00013637,13637,305
AW00013638,13638,256
AW00013639,13639,234
AW00013640,13640,195
AW00013641,13641,29
AW00013642,13642,310
AW00013643,13643,276
AW00013644,13644,70
AW00013645,13645,233
AW00013646,13646,11
AW00013647,13647,195
AW00013648,13648,294
AW00013649,13649,127
AW00013650,13650,184
AW00013651,13651,73
AW00013652,13652,17
AW00013653,13653,210
AW00013654,13654,67
AW00013655,13655,67
AW00013656,13656,15
AW00013657,13657,42
AW00013658,13658,275
AW00013659,13659,301
AW00013660,13660,145
AW00013661,13661,218
AW00013662,13662,135
AW00013663,13663,206
AW00013664,13664,85
AW00013665,13665,237
AW00013666,13666,259
AW00013667,13667,110
AW00013668,13668,306
AW00013669,13669,103
AW00013670,13670,321
AW00013671,13671,292
AW00013672,13672,178
AW00013673,13673,31
AW00013674,13674,253
AW00013675,13675,307
AW00013676,13676,167
AW00013677,13677,132
AW00013678,13678,16
AW00013679,13679,131
AW00013680,13680,218
AW00013681,13681,154
AW00013682,13682,188
AW00013683,13683,291
AW00013684,13684,257
AW00013685,13685,214
AW00013685,13685,12
AW00013686,13686,215
AW00013687,13687,78
AW00013688,13688,85
AW00013689,13689,49
AW00013690,13690,167
AW00013691,13691,200
AW00013692,13692,201
AW00013693,13693,95
AW00013694,13694,98
AW00013695,13695,182
AW00013696,13696,209
AW00013697,13697,149
AW00013698,13698,257
AW00013699,13699,211
AW00013700,13700,115
AW00013701,13701,89
AW00013702,13702,151
AW00013703,13703,104
AW00013704,13704,165
AW00013705,13705,295
AW00013706,13706,258
AW00013707,13707,82
AW00013708,13708,258
AW00013709,13709,2
AW00013710,13710,312
AW00013711,13711,82
AW00013712,13712,17
AW00013713,13713,136
AW00013714,13714,211
AW00013715,13715,151
AW00013716,13716,309
AW00013717,13717,17
AW00013718,13718,275
AW00013719,13719,2
AW00013720,13720,304
AW00013721,13721,138
AW00013722,13722,162
AW00013723,13723,334
AW00013724,13724,51
AW00013725,13725,166
AW00013726,13726,81
AW00013727,13727,203
AW00013728,13728,15
AW00013729,13729,136
AW00013730,13730,67
AW00013731,13731,62
AW00013732,13732,86
AW00013733,13733,210
AW00013734,13734,203
AW00013735,13735,60
AW00013736,13736,289
AW00013737,13737,15
AW00013738,13738,267
AW00013739,13739,260
AW00013740,13740,165
AW00013741,13741,47
AW00013742,13742,60
AW00013743,13743,312
AW00013744,13744,60
AW00013745,13745,211
AW00013746,13746,203
AW00013747,13747,104
AW00013748,13748,260
AW00013749,13749,106
AW00013750,13750,60
AW00013751,13751,303
AW00013752,13752,231
AW00013753,13753,20
AW00013754,13754,301
AW00013755,13755,17
AW00013756,13756,304
AW00013757,13757,122
AW00013758,13758,2
AW00013759,13759,326
AW00013760,13760,80
AW00013761,13761,4
AW00013762,13762,82
AW00013763,13763,68
AW00013764,13764,222
AW00013765,13765,172
AW00013766,13766,109
AW00013767,13767,314
AW00013767,13767,264
AW00013767,13767,217
AW00013768,13768,232
AW00013769,13769,37
AW00013770,13770,41
AW00013771,13771,282
AW00013772,13772,327
AW00013773,13773,222
AW00013774,13774,297
AW00013775,13775,121
AW00013776,13776,200
AW00013777,13777,172
AW00013778,13778,228
AW00013779,13779,164
AW00013780,13780,230
AW00013781,13781,109
AW00013782,13782,223
AW00013783,13783,327
AW00013784,13784,218
AW00013785,13785,172
AW00013786,13786,257
AW00013787,13787,259
AW00013788,13788,296
AW00013789,13789,132
AW00013790,13790,112
AW00013791,13791,207
AW00013792,13792,13
AW00013793,13793,182
AW00013794,13794,237
AW00013795,13795,100
AW00013796,13796,317
AW00013797,13797,291
AW00013798,13798,311
AW00013799,13799,137
AW00013800,13800,178
AW00013801,13801,137
AW00013802,13802,222
AW00013803,13803,160
AW00013804,13804,296
AW00013805,13805,64
AW00013806,13806,26
AW00013807,13807,317
AW00013808,13808,113
AW00013809,13809,207
AW00013810,13810,299
AW00013811,13811,189
AW00013812,13812,9
AW00013813,13813,27
AW00013814,13814,78
AW00013815,13815,95
AW00013816,13816,327
AW00013817,13817,230
AW00013818,13818,28
AW00013819,13819,110
AW00013820,13820,173
AW00013821,13821,237
AW00013822,13822,113
AW00013823,13823,31
AW00013824,13824,241
AW00013825,13825,178
AW00013826,13826,250
AW00013827,13827,41
AW00013828,13828,142
AW00013829,13829,259
AW00013830,13830,83
AW00013831,13831,158
AW00013832,13832,232
AW00013833,13833,28
AW00013834,13834,158
AW00013835,13835,154
AW00013836,13836,308
AW00013837,13837,308
AW00013838,13838,92
AW00013839,13839,55
AW00013840,13840,69
AW00013841,13841,128
AW00013842,13842,228
AW00013843,13843,141
AW00013844,13844,18
AW00013845,13845,336
AW00013846,13846,108
AW00013847,13847,92
AW00013848,13848,196
AW00013849,13849,17
AW00013850,13850,90
AW00013851,13851,240
AW00013852,13852,86
AW00013853,13853,89
AW00013854,13854,151
AW00013855,13855,236
AW00013856,13856,235
AW00013857,13857,247
AW00013858,13858,284
AW00013859,13859,106
AW00013860,13860,244
AW00013861,13861,260
AW00013862,13862,15
AW00013863,13863,203
AW00013864,13864,203
AW00013865,13865,152
AW00013866,13866,284
AW00013867,13867,271
AW00013868,13868,274
AW00013869,13869,106
AW00013870,13870,42
AW00013871,13871,205
AW00013872,13872,54
AW00013873,13873,133
AW00013874,13874,150
AW00013875,13875,326
AW00013876,13876,151
AW00013877,13877,186
AW00013878,13878,312
AW00013879,13879,15
AW00013880,13880,210
AW00013881,13881,68
AW00013882,13882,47
AW00013883,13883,107
AW00013884,13884,67
AW00013885,13885,71
AW00013886,13886,236
AW00013887,13887,289
AW00013888,13888,322
AW00013889,13889,42
AW00013890,13890,17
AW00013891,13891,186
AW00013892,13892,211
AW00013893,13893,17
AW00013894,13894,60
AW00013895,13895,60
AW00013896,13896,210
AW00013897,13897,210
AW00013898,13898,117
AW00013899,13899,138
AW00013900,13900,138
AW00013901,13901,196
AW00013902,13902,133
AW00013903,13903,326
AW00013904,13904,47
AW00013905,13905,231
AW00013906,13906,138
AW00013907,13907,60
AW00013908,13908,258
AW00013909,13909,244
AW00013910,13910,136
AW00013911,13911,177
AW00013912,13912,62
AW00013913,13913,203
AW00013914,13914,151
AW00013915,13915,53
AW00013916,13916,171
AW00013917,13917,152
AW00013918,13918,213
AW00013919,13919,53
AW00013920,13920,304
AW00013921,13921,133
AW00013922,13922,274
AW00013923,13923,150
AW00013924,13924,284
AW00013925,13925,20
AW00013926,13926,301
AW00013927,13927,15
AW00013928,13928,71
AW00013929,13929,57
AW00013930,13930,196
AW00013931,13931,275
AW00013932,13932,326
AW00013933,13933,81
AW00013934,13934,122
AW00013935,13935,224
AW00013936,13936,80
AW00013937,13937,211
AW00013938,13938,15
AW00013939,13939,334
AW00013940,13940,107
AW00013941,13941,240
AW00013942,13942,309
AW00013943,13943,267
AW00013944,13944,56
AW00013945,13945,67
AW00013946,13946,295
AW00013947,13947,4
AW00013948,13948,203
AW00013949,13949,203
AW00013950,13950,67
AW00013951,13951,114
AW00013952,13952,320
AW00013953,13953,179
AW00013954,13954,233
AW00013955,13955,305
AW00013956,13956,229
AW00013957,13957,148
AW00013958,13958,11
AW00013959,13959,320
AW00013960,13960,229
AW00013961,13961,30
AW00013962,13962,323
AW00013963,13963,248
AW00013964,13964,256
AW00013965,13965,29
AW00013966,13966,310
AW00013967,13967,11
AW00013968,13968,58
AW00013969,13969,103
AW00013970,13970,233
AW00013971,13971,29
AW00013972,13972,73
AW00013973,13973,22
AW00013974,13974,187
AW00013975,13975,248
AW00013976,13976,60
AW00013977,13977,122
AW00013978,13978,260
AW00013979,13979,162
AW00013980,13980,90
AW00013981,13981,248
AW00013982,13982,184
AW00013983,13983,321
AW00013984,13984,284
AW00013985,13985,289
AW00013986,13986,289
AW00013987,13987,80
AW00013988,13988,19
AW00013989,13989,210
AW00013990,13990,274
AW00013991,13991,136
AW00013992,13992,106
AW00013993,13993,106
AW00013994,13994,256
AW00013995,13995,332
AW00013996,13996,163
AW00013997,13997,73
AW00013998,13998,88
AW00013999,13999,224
AW00014000,14000,17
AW00014001,14001,17
AW00014002,14002,210
AW00014003,14003,295
AW00014004,14004,115
AW00014005,14005,20
AW00014006,14006,198
AW00014007,14007,306
AW00014008,14008,234
AW00014009,14009,298
AW00014010,14010,320
AW00014011,14011,58
AW00014012,14012,127
AW00014013,14013,248
AW00014014,14014,276
AW00014015,14015,30
AW00014016,14016,187
AW00014017,14017,284
AW00014018,14018,70
AW00014019,14019,88
AW00014020,14020,208
AW00014021,14021,104
AW00014022,14022,54
AW00014023,14023,133
AW00014024,14024,224
AW00014025,14025,177
AW00014026,14026,260
AW00014027,14027,71
AW00014028,14028,67
AW00014029,14029,57
AW00014030,14030,11
AW00014031,14031,179
AW00014032,14032,229
AW00014033,14033,328
AW00014034,14034,184
AW00014035,14035,47
AW00014036,14036,4
AW00014037,14037,203
AW00014038,14038,256
AW00014039,14039,30
AW00014040,14040,326
AW00014041,14041,302
AW00014042,14042,68
AW00014043,14043,295
AW00014044,14044,224
AW00014045,14045,170
AW00014046,14046,320
AW00014047,14047,305
AW00014048,14048,70
AW00014049,14049,103
AW00014050,14050,22
AW00014051,14051,248
AW00014052,14052,294
AW00014053,14053,58
AW00014054,14054,11
AW00014055,14055,285
AW00014056,14056,70
AW00014057,14057,163
AW00014058,14058,170
AW00014059,14059,332
AW00014060,14060,332
AW00014061,14061,58
AW00014062,14062,29
AW00014063,14063,1
AW00014064,14064,127
AW00014065,14065,103
AW00014066,14066,234
AW00014067,14067,332
AW00014068,14068,184
AW00014069,14069,184
AW00014070,14070,208
AW00014071,14071,294
AW00014072,14072,148
AW00014073,14073,234
AW00014074,14074,103
AW00014075,14075,231
AW00014076,14076,17
AW00014077,14077,82
AW00014078,14078,244
AW00014079,14079,145
AW00014080,14080,17
AW00014081,14081,224
AW00014082,14082,17
AW00014083,14083,104
AW00014084,14084,244
AW00014085,14085,122
AW00014086,14086,170
AW00014087,14087,127
AW00014088,14088,247
AW00014089,14089,326
AW00014090,14090,115
AW00014091,14091,86
AW00014092,14092,67
AW00014093,14093,90
AW00014094,14094,219
AW00014095,14095,216
AW00014096,14096,82
AW00014097,14097,301
AW00014098,14098,122
AW00014099,14099,321
AW00014100,14100,30
AW00014101,14101,179
AW00014102,14102,163
AW00014103,14103,321
AW00014104,14104,309
AW00014105,14105,235
AW00014106,14106,224
AW00014107,14107,244
AW00014108,14108,86
AW00014109,14109,284
AW00014110,14110,80
AW00014111,14111,4
AW00014112,14112,236
AW00014113,14113,165
AW00014114,14114,62
AW00014115,14115,117
AW00014116,14116,136
AW00014117,14117,68
AW00014118,14118,82
AW00014119,14119,80
AW00014120,14120,203
AW00014121,14121,60
AW00014122,14122,107
AW00014123,14123,195
AW00014124,14124,140
AW00014125,14125,328
AW00014126,14126,30
AW00014127,14127,148
AW00014128,14128,294
AW00014129,14129,229
AW00014130,14130,245
AW00014131,14131,306
AW00014132,14132,30
AW00014133,14133,29
AW00014134,14134,22
AW00014135,14135,120
AW00014136,14136,118
AW00014137,14137,268
AW00014138,14138,257
AW00014139,14139,291
AW00014140,14140,188
AW00014141,14141,135
AW00014142,14142,251
AW00014142,14142,243
AW00014143,14143,94
AW00014144,14144,272
AW00014145,14145,330
AW00014146,14146,98
AW00014147,14147,268
AW00014148,14148,257
AW00014149,14149,6
AW00014150,14150,126
AW00014151,14151,120
AW00014152,14152,135
AW00014153,14153,308
AW00014154,14154,31
AW00014155,14155,108
AW00014156,14156,84
AW00014157,14157,313
AW00014158,14158,49
AW00014159,14159,255
AW00014160,14160,113
AW00014161,14161,124
AW00014162,14162,41
AW00014163,14163,331
AW00014163,14163,97
AW00014164,14164,317
AW00014165,14165,108
AW00014166,14166,141
AW00014167,14167,199
AW00014168,14168,137
AW00014169,14169,141
AW00014170,14170,242
AW00014171,14171,199
AW00014172,14172,33
AW00014173,14173,31
AW00014174,14174,111
AW00014175,14175,78
AW00014176,14176,189
AW00014177,14177,222
AW00014178,14178,77
AW00014179,14179,228
AW00014180,14180,113
AW00014181,14181,41
AW00014182,14182,270
AW00014183,14183,225
AW00014184,14184,64
AW00014185,14185,110
AW00014186,14186,77
AW00014187,14187,297
AW00014188,14188,72
AW00014189,14189,215
AW00014190,14190,314
AW00014190,14190,264
AW00014190,14190,217
AW00014191,14191,183
AW00014192,14192,91
AW00014193,14193,185
AW00014194,14194,95
AW00014195,14195,33
AW00014196,14196,299
AW00014197,14197,228
AW00014198,14198,297
AW00014199,14199,78
AW00014200,14200,230
AW00014201,14201,24
AW00014202,14202,132
AW00014203,14203,189
AW00014204,14204,37
AW00014205,14205,143
AW00014206,14206,257
AW00014207,14207,314
AW00014207,14207,264
AW00014207,14207,217
AW00014208,14208,192
AW00014209,14209,276
AW00014210,14210,208
AW00014211,14211,103
AW00014212,14212,310
AW00014213,14213,187
AW00014214,14214,245
AW00014215,14215,22
AW00014216,14216,298
AW00014217,14217,306
AW00014218,14218,30
AW00014219,14219,184
AW00014220,14220,276
AW00014221,14221,58
AW00014222,14222,310
AW00014223,14223,248
AW00014224,14224,276
AW00014225,14225,233
AW00014226,14226,221
AW00014227,14227,187
AW00014228,14228,332
AW00014229,14229,234
AW00014230,14230,127
AW00014231,14231,328
AW00014232,14232,294
AW00014233,14233,245
AW00014234,14234,73
AW00014235,14235,305
AW00014236,14236,332
AW00014237,14237,22
AW00014238,14238,305
AW00014239,14239,186
AW00014240,14240,104
AW00014241,14241,62
AW00014242,14242,60
AW00014243,14243,4
AW00014244,14244,145
AW00014245,14245,247
AW00014246,14246,53
AW00014247,14247,114
AW00014248,14248,15
AW00014249,14249,216
AW00014250,14250,133
AW00014251,14251,249
AW00014252,14252,295
AW00014253,14253,334
AW00014254,14254,15
AW00014255,14255,277
AW00014256,14256,271
AW00014257,14257,216
AW00014258,14258,198
AW00014259,14259,320
AW00014260,14260,11
AW00014261,14261,285
AW00014262,14262,321
AW00014263,14263,229
AW00014264,14264,298
AW00014265,14265,335
AW00014266,14266,67
AW00014267,14267,117
AW00014268,14268,90
AW00014269,14269,90
AW00014270,14270,231
AW00014271,14271,114
AW00014272,14272,162
AW00014273,14273,166
AW00014274,14274,82
AW00014275,14275,328
AW00014276,14276,127
AW00014277,14277,294
AW00014278,14278,332
AW00014279,14279,11
AW00014280,14280,60
AW00014281,14281,303
AW00014282,14282,329
AW00014283,14283,57
AW00014284,14284,136
AW00014285,14285,106
AW00014286,14286,179
AW00014287,14287,321
AW00014288,14288,326
AW00014289,14289,249
AW00014290,14290,117
AW00014291,14291,312
AW00014292,14292,133
AW00014293,14293,115
AW00014294,14294,326
AW00014295,14295,219
AW00014296,14296,17
AW00014297,14297,15
AW00014298,14298,267
AW00014299,14299,140
AW00014300,14300,298
AW00014301,14301,321
AW00014302,14302,170
AW00014303,14303,321
AW00014304,14304,332
AW00014305,14305,140
AW00014306,14306,248
AW00014307,14307,310
AW00014308,14308,276
AW00014309,14309,73
AW00014310,14310,285
AW00014311,14311,256
AW00014312,14312,148
AW00014313,14313,321
AW00014314,14314,248
AW00014315,14315,127
AW00014316,14316,306
AW00014317,14317,221
AW00014318,14318,294
AW00014319,14319,11
AW00014320,14320,73
AW00014321,14321,30
AW00014322,14322,306
AW00014323,14323,285
AW00014324,14324,208
AW00014325,14325,332
AW00014326,14326,127
AW00014327,14327,309
AW00014328,14328,32
AW00014329,14329,334
AW00014330,14330,304
AW00014331,14331,211
AW00014332,14332,86
AW00014333,14333,60
AW00014334,14334,165
AW00014335,14335,165
AW00014336,14336,17
AW00014337,14337,4
AW00014338,14338,258
AW00014339,14339,15
AW00014340,14340,274
AW00014341,14341,80
AW00014342,14342,301
AW00014343,14343,117
AW00014344,14344,103
AW00014345,14345,70
AW00014346,14346,140
AW00014347,14347,245
AW00014348,14348,321
AW00014349,14349,4
AW00014350,14350,295
AW00014351,14351,203
AW00014352,14352,271
AW00014353,14353,303
AW00014354,14354,198
AW00014355,14355,42
AW00014356,14356,166
AW00014357,14357,249
AW00014358,14358,104
AW00014359,14359,145
AW00014360,14360,51
AW00014361,14361,60
AW00014362,14362,17
AW00014363,14363,302
AW00014364,14364,203
AW00014365,14365,107
AW00014366,14366,54
AW00014367,14367,211
AW00014368,14368,133
AW00014369,14369,4
AW00014370,14370,213
AW00014371,14371,304
AW00014372,14372,96
AW00014373,14373,106
AW00014374,14374,216
AW00014375,14375,165
AW00014376,14376,322
AW00014377,14377,67
AW00014378,14378,106
AW00014379,14379,153
AW00014380,14380,42
AW00014381,14381,117
AW00014382,14382,203
AW00014383,14383,133
AW00014384,14384,136
AW00014385,14385,42
AW00014386,14386,53
AW00014387,14387,80
AW00014388,14388,216
AW00014389,14389,309
AW00014390,14390,190
AW00014391,14391,136
AW00014392,14392,68
AW00014393,14393,117
AW00014394,14394,67
AW00014395,14395,150
AW00014396,14396,138
AW00014397,14397,96
AW00014398,14398,114
AW00014399,14399,284
AW00014400,14400,134
AW00014401,14401,274
AW00014402,14402,71
AW00014403,14403,15
AW00014404,14404,301
AW00014405,14405,67
AW00014406,14406,203
AW00014407,14407,62
AW00014408,14408,216
AW00014409,14409,216
AW00014410,14410,246
AW00014411,14411,57
AW00014412,14412,42
AW00014413,14413,151
AW00014414,14414,62
AW00014415,14415,107
AW00014416,14416,312
AW00014417,14417,67
AW00014418,14418,57
AW00014419,14419,4
AW00014420,14420,271
AW00014421,14421,247
AW00014422,14422,206
AW00014423,14423,315
AW00014424,14424,31
AW00014425,14425,185
AW00014426,14426,113
AW00014427,14427,212
AW00014428,14428,292
AW00014429,14429,193
AW00014430,14430,177
AW00014431,14431,90
AW00014432,14432,96
AW00014433,14433,133
AW00014434,14434,115
AW00014435,14435,231
AW00014436,14436,303
AW00014437,14437,17
AW00014438,14438,122
AW00014439,14439,162
AW00014440,14440,15
AW00014441,14441,15
AW00014442,14442,3
AW00014443,14443,51
AW00014444,14444,51
AW00014445,14445,205
AW00014446,14446,82
AW00014447,14447,67
AW00014448,14448,117
AW00014449,14449,54
AW00014450,14450,47
AW00014451,14451,186
AW00014452,14452,162
AW00014453,14453,60
AW00014454,14454,231
AW00014455,14455,145
AW00014456,14456,136
AW00014457,14457,231
AW00014458,14458,82
AW00014459,14459,303
AW00014460,14460,322
AW00014461,14461,114
AW00014462,14462,90
AW00014463,14463,62
AW00014464,14464,198
AW00014465,14465,57
AW00014466,14466,4
AW00014467,14467,275
AW00014468,14468,71
AW00014469,14469,68
AW00014470,14470,51
AW00014471,14471,198
AW00014472,14472,166
AW00014473,14473,249
AW00014474,14474,224
AW00014475,14475,177
AW00014476,14476,210
AW00014477,14477,249
AW00014478,14478,2
AW00014479,14479,75
AW00014480,14480,303
AW00014481,14481,60
AW00014482,14482,117
AW00014483,14483,57
AW00014484,14484,216
AW00014485,14485,20
AW00014486,14486,249
AW00014487,14487,198
AW00014488,14488,203
AW00014489,14489,53
AW00014490,14490,62
AW00014491,14491,284
AW00014492,14492,260
AW00014493,14493,81
AW00014494,14494,274
AW00014495,14495,150
AW00014496,14496,2
AW00014497,14497,80
AW00014498,14498,151
AW00014499,14499,309
AW00014500,14500,81
AW00014501,14501,90
AW00014502,14502,145
AW00014503,14503,165
AW00014504,14504,324
AW00014505,14505,90
AW00014506,14506,17
AW00014507,14507,75
AW00014508,14508,246
AW00014509,14509,17
AW00014510,14510,322
AW00014511,14511,122
AW00014512,14512,162
AW00014513,14513,106
AW00014514,14514,203
AW00014515,14515,3
AW00014516,14516,245
AW00014517,14517,184
AW00014518,14518,148
AW00014519,14519,17
AW00014520,14520,60
AW00014521,14521,233
AW00014522,14522,320
AW00014523,14523,323
AW00014524,14524,158
AW00014525,14525,98
AW00014526,14526,250
AW00014527,14527,257
AW00014528,14528,226
AW00014529,14529,167
AW00014530,14530,218
AW00014531,14531,218
AW00014532,14532,232
AW00014533,14533,254
AW00014534,14534,137
AW00014535,14535,16
AW00014536,14536,34
AW00014537,14537,331
AW00014537,14537,97
AW00014538,14538,178
AW00014539,14539,330
AW00014540,14540,173
AW00014541,14541,209
AW00014542,14542,108
AW00014543,14543,314
AW00014543,14543,264
AW00014543,14543,217
AW00014544,14544,182
AW00014545,14545,78
AW00014546,14546,333
AW00014547,14547,64
AW00014548,14548,222
AW00014549,14549,111
AW00014550,14550,34
AW00014551,14551,291
AW00014552,14552,254
AW00014553,14553,183
AW00014554,14554,45
AW00014555,14555,279
AW00014556,14556,28
AW00014557,14557,248
AW00014558,14558,68
AW00014559,14559,107
AW00014560,14560,15
AW00014561,14561,32
AW00014562,14562,133
AW00014563,14563,138
AW00014564,14564,284
AW00014565,14565,216
AW00014566,14566,244
AW00014567,14567,32
AW00014568,14568,17
AW00014569,14569,67
AW00014570,14570,68
AW00014571,14571,15
AW00014572,14572,235
AW00014573,14573,196
AW00014574,14574,304
AW00014575,14575,275
AW00014576,14576,260
AW00014577,14577,117
AW00014578,14578,258
AW00014579,14579,57
AW00014580,14580,152
AW00014581,14581,295
AW00014582,14582,324
AW00014583,14583,57
AW00014584,14584,219
AW00014585,14585,75
AW00014586,14586,56
AW00014587,14587,42
AW00014588,14588,260
AW00014589,14589,20
AW00014590,14590,133
AW00014591,14591,3
AW00014592,14592,165
AW00014593,14593,219
AW00014594,14594,219
AW00014595,14595,53
AW00014596,14596,150
AW00014597,14597,2
AW00014598,14598,303
AW00014599,14599,42
AW00014600,14600,96
AW00014601,14601,133
AW00014602,14602,219
AW00014603,14603,20
AW00014604,14604,324
AW00014605,14605,82
AW00014606,14606,324
AW00014607,14607,57
AW00014608,14608,60
AW00014609,14609,216
AW00014610,14610,322
AW00014611,14611,303
AW00014612,14612,90
AW00014613,14613,60
AW00014614,14614,236
AW00014615,14615,133
AW00014616,14616,133
AW00014617,14617,277
AW00014618,14618,122
AW00014619,14619,122
AW00014620,14620,152
AW00014621,14621,211
AW00014622,14622,62
AW00014623,14623,284
AW00014624,14624,122
AW00014625,14625,54
AW00014626,14626,2
AW00014627,14627,198
AW00014628,14628,42
AW00014629,14629,210
AW00014630,14630,47
AW00014631,14631,324
AW00014632,14632,302
AW00014633,14633,80
AW00014634,14634,196
AW00014635,14635,247
AW00014636,14636,57
AW00014637,14637,301
AW00014638,14638,17
AW00014639,14639,309
AW00014640,14640,2
AW00014641,14641,171
AW00014642,14642,17
